Artikelnummer,Warengruppe,Kalenderwoche,Saison,RW,Verkäufe,Preis,Lagerbestand
A0389,Denim Pants,51,Winter,16.587761869365583,7,28.81,167
A0389,Denim Pants,52,Winter,15.453864269745575,7,90.8,316
A0389,Denim Pants,53,Winter,5.986318866726087,14,66.11,99
A0390,Denim Pants,1,Winter,16.174196646073632,7,59.74,148
A0390,Denim Pants,2,Winter,9.328957079657531,12,46.94,346
A0390,Denim Pants,3,Winter,8.439321891756851,6,63.14,224
A0390,Denim Pants,4,Winter,15.051570099707158,11,57.09,223
A0390,Denim Pants,5,Winter,12.383458520830363,4,94.07,189
A0390,Denim Pants,6,Winter,15.629830547361912,15,79.57,388
A0390,Denim Pants,7,Winter,18.566409940362103,12,50.21,183
A0390,Denim Pants,8,Winter,3.352860935642915,12,45.96,319
A0390,Denim Pants,9,Frühling,10.549550499360528,12,100.41,385
A0390,Denim Pants,10,Frühling,19.799495618844894,10,37.23,492
A0390,Denim Pants,11,Frühling,12.245597002887942,11,94.2,374
A0390,Denim Pants,12,Frühling,9.398259961498184,7,115.41,100
A0390,Denim Pants,13,Frühling,8.787500269458057,14,93.77,229
A0390,Denim Pants,14,Frühling,5.381114641613358,13,50.24,279
A0390,Denim Pants,15,Frühling,13.126397113408117,8,41.29,241
A0390,Denim Pants,16,Frühling,17.772236647742837,8,76.11,291
A0390,Denim Pants,17,Frühling,18.741012718074927,12,21.56,376
A0390,Denim Pants,18,Frühling,14.66938718035017,11,99.69,270
A0390,Denim Pants,19,Frühling,12.622304779811541,11,54.11,453
A0390,Denim Pants,20,Frühling,8.330501373753467,6,104.05,380
A0390,Denim Pants,21,Frühling,16.990649926475832,6,33.97,321
A0390,Denim Pants,22,Sommer,19.87121335353455,15,62.46,214
A0390,Denim Pants,23,Sommer,5.864463404295552,5,60.71,423
A0390,Denim Pants,24,Sommer,15.698485989509983,14,28.84,72
A0390,Denim Pants,25,Sommer,4.0629270880810555,9,111.71,326
A0390,Denim Pants,26,Sommer,3.161346348788601,7,69.25,74
A0390,Denim Pants,27,Sommer,12.34653417873432,9,56.04,454
A0390,Denim Pants,28,Sommer,17.624894942171295,11,74.27,354
A0390,Denim Pants,29,Sommer,2.2668198727264337,17,24.84,286
A0390,Denim Pants,30,Sommer,13.580020633879695,8,94.75,137
A0390,Denim Pants,31,Sommer,7.721683144786169,13,72.12,278
A0390,Denim Pants,32,Sommer,17.534392583173375,4,96.01,33
A0390,Denim Pants,33,Sommer,13.909577211292586,12,112.62,473
A0390,Denim Pants,34,Sommer,16.72804638003997,7,97.99,339
A0390,Denim Pants,35,Sommer,15.974598429433172,8,89.59,478
A0390,Denim Pants,36,Herbst,17.27719284984348,14,46.16,465
A0390,Denim Pants,37,Herbst,5.33391318103234,9,28.42,433
A0390,Denim Pants,38,Herbst,7.516974264284671,14,45.46,450
A0390,Denim Pants,39,Herbst,13.67801024666986,6,75.35,421
A0390,Denim Pants,40,Herbst,2.7345013632752426,13,117.24,175
A0390,Denim Pants,41,Herbst,11.342256569210276,14,124.11,266
A0390,Denim Pants,42,Herbst,5.283088872768309,8,51.85,225
A0390,Denim Pants,43,Herbst,3.2258846706747604,12,122.44,130
A0390,Denim Pants,44,Herbst,4.792620393886849,4,95.49,182
A0390,Denim Pants,45,Herbst,9.438424175340185,8,35.78,430
A0390,Denim Pants,46,Herbst,12.233596597193518,10,126.29,439
A0390,Denim Pants,47,Herbst,4.360469032256551,12,78.4,348
A0390,Denim Pants,48,Herbst,17.58642586967595,9,20.34,314
A0390,Denim Pants,49,Winter,5.70904951753087,9,128.79,288
A0390,Denim Pants,50,Winter,6.687908237263427,12,112.62,13
A0390,Denim Pants,51,Winter,9.559857726563184,10,66.04,282
A0390,Denim Pants,52,Winter,15.595042775898001,12,45.07,21
A0390,Denim Pants,53,Winter,12.769552446177329,10,45.5,283
A0391,Pants,1,Winter,11.912567791656155,16,106.17,412
A0391,Pants,2,Winter,13.595427264827034,7,59.21,293
A0391,Pants,3,Winter,4.329984705960801,12,104.26,366
A0391,Pants,4,Winter,11.01834820102866,13,60.37,440
A0391,Pants,5,Winter,2.917689658149583,10,23.66,179
A0391,Pants,6,Winter,3.299920688300016,10,105.07,472
A0391,Pants,7,Winter,3.1826262043502336,11,68.59,214
A0391,Pants,8,Winter,4.618455525367027,11,128.1,345
A0391,Pants,9,Frühling,19.62590026779257,13,90.24,136
A0391,Pants,10,Frühling,5.116697373504513,8,74.16,495
A0391,Pants,11,Frühling,9.337991837624713,9,30.34,14
A0391,Pants,12,Frühling,2.009703831404999,10,26.72,337
A0391,Pants,13,Frühling,3.0644189703437803,10,51.42,333
A0391,Pants,14,Frühling,2.863707839943431,8,100.84,134
A0391,Pants,15,Frühling,12.382854290485259,13,81.38,192
A0391,Pants,16,Frühling,5.0202855232241,9,55.14,426
A0391,Pants,17,Frühling,11.845676320106959,10,97.1,210
A0391,Pants,18,Frühling,6.7737832047826405,10,59.94,188
A0391,Pants,19,Frühling,12.801315219946163,8,85.33,299
A0391,Pants,20,Frühling,7.904910161052191,6,25.5,115
A0391,Pants,21,Frühling,17.71175254424054,4,24.81,181
A0391,Pants,22,Sommer,7.838092340952203,10,28.3,52
A0391,Pants,23,Sommer,19.527546077415835,12,90.98,421
A0391,Pants,24,Sommer,15.832704476556787,7,25.46,233
A0391,Pants,25,Sommer,7.723569964573135,17,67.66,113
A0391,Pants,26,Sommer,13.306905800789048,12,88.49,222
A0391,Pants,27,Sommer,16.38256836212164,7,73.04,411
A0391,Pants,28,Sommer,10.666688935171765,8,31.95,309
A0391,Pants,29,Sommer,16.03570984405303,4,107.95,10
A0391,Pants,30,Sommer,8.376658215776219,8,113.32,60
A0391,Pants,31,Sommer,13.644528693391566,7,121.4,138
A0391,Pants,32,Sommer,13.805678466217863,9,32.18,102
A0391,Pants,33,Sommer,11.521793629682222,11,107.17,204
A0391,Pants,34,Sommer,2.244911290339263,8,100.58,127
A0391,Pants,35,Sommer,3.7012195151676077,11,40.4,300
A0391,Pants,36,Herbst,13.409947364993956,12,101.26,240
A0391,Pants,37,Herbst,9.209376848106373,10,29.26,97
A0391,Pants,38,Herbst,3.983530936232622,7,112.39,341
A0391,Pants,39,Herbst,10.176645260211068,7,107.72,243
A0391,Pants,40,Herbst,11.380216965650323,7,79.72,354
A0391,Pants,41,Herbst,9.761948106688038,4,40.53,77
A0391,Pants,42,Herbst,11.998978970004298,12,124.86,476
A0391,Pants,43,Herbst,14.341451814490105,6,75.83,187
A0391,Pants,44,Herbst,7.6667707626357,11,88.16,241
A0391,Pants,45,Herbst,9.665450120543838,8,25.95,320
A0391,Pants,46,Herbst,13.426248443282965,9,50.2,124
A0391,Pants,47,Herbst,15.917675708824994,8,34.93,489
A0391,Pants,48,Herbst,4.665169906579386,6,47.02,79
A0391,Pants,49,Winter,12.876888888332438,13,73.65,303
A0391,Pants,50,Winter,2.7317123228228315,5,34.83,471
A0391,Pants,51,Winter,13.350457886274345,9,93.24,168
A0391,Pants,52,Winter,5.575387269755337,16,60.77,112
A0391,Pants,53,Winter,4.167435102394394,11,27.52,193
A0392,T-Shirts,1,Winter,18.544965762583598,15,93.47,347
A0392,T-Shirts,2,Winter,6.855874307893889,4,109.14,152
A0392,T-Shirts,3,Winter,12.894248394095198,8,104.09,148
A0392,T-Shirts,4,Winter,16.396346412341153,7,22.56,150
A0392,T-Shirts,5,Winter,15.879525390371764,12,104.52,376
A0392,T-Shirts,6,Winter,18.110618666735057,14,59.97,35
A0392,T-Shirts,7,Winter,6.03677712152346,6,117.07,89
A0392,T-Shirts,8,Winter,17.417344579193866,8,49.76,104
A0392,T-Shirts,9,Frühling,13.71249417721156,10,24.77,137
A0392,T-Shirts,10,Frühling,14.957288988347123,8,28.89,432
A0392,T-Shirts,11,Frühling,13.73711187497886,7,99.87,289
A0392,T-Shirts,12,Frühling,3.4231209141345404,9,21.63,142
A0392,T-Shirts,13,Frühling,3.3527190395034285,8,89.77,152
A0392,T-Shirts,14,Frühling,16.609282891725883,11,53.59,108
A0392,T-Shirts,15,Frühling,5.765798728024738,8,117.65,182
A0392,T-Shirts,16,Frühling,9.044672687405383,8,43.04,220
A0392,T-Shirts,17,Frühling,12.248148042161095,12,45.76,472
A0392,T-Shirts,18,Frühling,12.969524766821404,11,84.8,32
A0392,T-Shirts,19,Frühling,3.9610485774352915,6,45.02,405
A0392,T-Shirts,20,Frühling,11.555876297966645,5,72.11,471
A0392,T-Shirts,21,Frühling,9.811510422300424,7,29.05,312
A0392,T-Shirts,22,Sommer,5.472228018419424,3,47.01,84
A0392,T-Shirts,23,Sommer,7.839169137276204,10,66.16,73
A0392,T-Shirts,24,Sommer,5.463226263653125,12,83.83,398
A0392,T-Shirts,25,Sommer,19.694197758630168,11,110.08,278
A0392,T-Shirts,26,Sommer,17.84664291884525,11,105.31,133
A0392,T-Shirts,27,Sommer,16.51846543004072,4,74.65,456
A0392,T-Shirts,28,Sommer,8.374917389661727,14,79.89,379
A0392,T-Shirts,29,Sommer,11.237173219452435,6,35.08,47
A0392,T-Shirts,30,Sommer,19.21056179636397,12,42.35,180
A0392,T-Shirts,31,Sommer,17.225398501839365,9,87.02,196
A0392,T-Shirts,32,Sommer,12.765052951107903,9,116.32,22
A0392,T-Shirts,33,Sommer,19.99701571331317,13,94.12,286
A0392,T-Shirts,34,Sommer,5.976131770119876,9,101.58,16
A0392,T-Shirts,35,Sommer,7.817154842522781,13,72.19,185
A0392,T-Shirts,36,Herbst,13.09832107224608,12,112.22,156
A0392,T-Shirts,37,Herbst,7.356767715829717,12,55.79,358
A0392,T-Shirts,38,Herbst,16.12966616771614,15,28.46,289
A0392,T-Shirts,39,Herbst,13.229800890928319,7,41.79,383
A0392,T-Shirts,40,Herbst,7.607808480443225,10,53.6,90
A0392,T-Shirts,41,Herbst,10.074756459099039,10,83.35,62
A0392,T-Shirts,42,Herbst,3.918227841815162,18,115.94,213
A0392,T-Shirts,43,Herbst,16.00162469504049,9,66.81,266
A0392,T-Shirts,44,Herbst,2.199139772256336,14,70.83,461
A0392,T-Shirts,45,Herbst,17.841539604816177,11,116.7,300
A0392,T-Shirts,46,Herbst,13.95232520677898,12,109.54,96
A0392,T-Shirts,47,Herbst,6.174435523191802,13,24.51,451
A0392,T-Shirts,48,Herbst,19.244986878538104,5,78.7,107
A0392,T-Shirts,49,Winter,15.1520032765214,5,108.26,221
A0392,T-Shirts,50,Winter,8.510244188387503,8,114.44,334
A0392,T-Shirts,51,Winter,6.702526437315925,16,73.65,305
A0392,T-Shirts,52,Winter,14.145917668114611,6,73.3,263
A0392,T-Shirts,53,Winter,3.4618243745138093,12,64.55,499
A0393,T-Shirts,1,Winter,12.034557162890263,11,51.8,301
A0393,T-Shirts,2,Winter,19.972065798325843,9,91.15,125
A0393,T-Shirts,3,Winter,2.3709740270902113,9,81.66,31
A0393,T-Shirts,4,Winter,5.479756982330381,13,86.99,134
A0393,T-Shirts,5,Winter,3.7850774561968255,11,30.76,249
A0393,T-Shirts,6,Winter,4.116703553714041,11,40.05,96
A0393,T-Shirts,7,Winter,11.143994887569134,12,20.89,286
A0393,T-Shirts,8,Winter,4.040086042697006,14,43.37,435
A0393,T-Shirts,9,Frühling,4.520068849643641,12,47.83,442
A0393,T-Shirts,10,Frühling,10.177233941407252,9,73.24,447
A0393,T-Shirts,11,Frühling,9.980970602559069,8,45.0,297
A0393,T-Shirts,12,Frühling,7.043809735755601,13,48.99,214
A0393,T-Shirts,13,Frühling,13.030479023897467,9,122.76,66
A0393,T-Shirts,14,Frühling,11.559291007026104,16,23.84,370
A0393,T-Shirts,15,Frühling,2.923358801612447,14,34.86,482
A0393,T-Shirts,16,Frühling,17.85256136006035,4,53.71,69
A0393,T-Shirts,17,Frühling,2.612959031419769,12,108.55,335
A0393,T-Shirts,18,Frühling,6.856115830285843,7,102.83,360
A0393,T-Shirts,19,Frühling,2.0297915454371473,8,98.47,296
A0393,T-Shirts,20,Frühling,17.758529364703264,10,104.91,333
A0393,T-Shirts,21,Frühling,17.191712117784764,12,120.61,57
A0393,T-Shirts,22,Sommer,10.76202616325915,20,49.27,296
A0393,T-Shirts,23,Sommer,16.106120542530434,6,105.29,253
A0393,T-Shirts,24,Sommer,3.293420981815497,10,63.77,262
A0393,T-Shirts,25,Sommer,11.58398265037794,12,115.86,176
A0393,T-Shirts,26,Sommer,10.061690563417677,14,71.11,95
A0393,T-Shirts,27,Sommer,2.9876502136247494,12,20.79,227
A0393,T-Shirts,28,Sommer,17.885823348002504,11,46.49,403
A0393,T-Shirts,29,Sommer,10.276827862359351,20,95.83,115
A0393,T-Shirts,30,Sommer,13.086129688953413,8,47.69,110
A0393,T-Shirts,31,Sommer,11.565766237253085,13,43.57,382
A0393,T-Shirts,32,Sommer,18.30675226822314,9,70.47,188
A0393,T-Shirts,33,Sommer,5.571845175886352,6,52.35,480
A0393,T-Shirts,34,Sommer,18.208035390702047,7,127.6,412
A0393,T-Shirts,35,Sommer,18.051866688957702,9,75.34,203
A0393,T-Shirts,36,Herbst,6.037106364857548,10,113.43,105
A0393,T-Shirts,37,Herbst,8.63640939006914,15,116.52,237
A0393,T-Shirts,38,Herbst,14.512878875152241,10,27.51,133
A0393,T-Shirts,39,Herbst,14.476757116762847,9,54.57,120
A0393,T-Shirts,40,Herbst,10.701189213447458,4,117.44,32
A0393,T-Shirts,41,Herbst,15.545768733585485,13,101.25,164
A0393,T-Shirts,42,Herbst,11.466664383228684,13,85.51,147
A0393,T-Shirts,43,Herbst,8.340462014789455,4,27.53,482
A0393,T-Shirts,44,Herbst,9.54686231871339,11,88.48,484
A0393,T-Shirts,45,Herbst,3.407318558598803,9,75.11,324
A0393,T-Shirts,46,Herbst,10.703857548130905,13,122.66,121
A0393,T-Shirts,47,Herbst,15.040053883453336,8,46.95,10
A0393,T-Shirts,48,Herbst,19.406033802883233,4,79.88,483
A0393,T-Shirts,49,Winter,12.993181780500368,9,75.18,483
A0393,T-Shirts,50,Winter,9.117862471451401,7,98.89,99
A0393,T-Shirts,51,Winter,10.62539668882945,11,69.02,305
A0393,T-Shirts,52,Winter,13.904882791022512,15,119.75,443
A0393,T-Shirts,53,Winter,15.643593809183223,6,23.25,119
A0394,Sweatshirts,1,Winter,2.2251102945053303,16,111.08,294
A0394,Sweatshirts,2,Winter,5.0379770779845625,10,99.32,283
A0394,Sweatshirts,3,Winter,2.164031391580778,10,65.08,452
A0394,Sweatshirts,4,Winter,15.261600103237473,12,50.77,99
A0394,Sweatshirts,5,Winter,15.666769864449535,11,74.51,75
A0394,Sweatshirts,6,Winter,3.775608075095566,4,80.8,223
A0394,Sweatshirts,7,Winter,11.300658915356367,5,77.35,10
A0394,Sweatshirts,8,Winter,18.47922602937425,14,122.27,104
A0394,Sweatshirts,9,Frühling,19.055868631126327,9,66.71,34
A0394,Sweatshirts,10,Frühling,14.700716437096597,8,48.71,419
A0394,Sweatshirts,11,Frühling,11.956822030137467,5,88.78,31
A0394,Sweatshirts,12,Frühling,19.3964775984702,4,83.64,310
A0394,Sweatshirts,13,Frühling,11.22635848789738,10,56.11,499
A0394,Sweatshirts,14,Frühling,10.86867187031495,8,60.15,93
A0394,Sweatshirts,15,Frühling,19.947897412540147,15,22.18,456
A0394,Sweatshirts,16,Frühling,2.925161954612168,7,22.6,430
A0394,Sweatshirts,17,Frühling,9.5234580052987,11,100.02,358
A0394,Sweatshirts,18,Frühling,10.71325539449197,12,39.05,139
A0394,Sweatshirts,19,Frühling,14.811554606833305,13,22.44,21
A0394,Sweatshirts,20,Frühling,6.531111373652168,12,41.65,272
A0394,Sweatshirts,21,Frühling,10.79731384647482,6,117.34,495
A0394,Sweatshirts,22,Sommer,3.6902888075706652,12,125.74,270
A0394,Sweatshirts,23,Sommer,17.00563981511685,11,48.77,330
A0394,Sweatshirts,24,Sommer,15.2590878762089,16,65.18,123
A0394,Sweatshirts,25,Sommer,9.095679146018405,8,121.59,95
A0394,Sweatshirts,26,Sommer,2.2496673135735676,8,54.81,449
A0394,Sweatshirts,27,Sommer,3.0407508636818537,7,23.56,231
A0394,Sweatshirts,28,Sommer,16.594701428684296,9,111.61,276
A0394,Sweatshirts,29,Sommer,7.426204922233148,8,55.05,64
A0394,Sweatshirts,30,Sommer,16.842194797844122,5,123.45,395
A0394,Sweatshirts,31,Sommer,15.716119146723159,9,125.13,326
A0394,Sweatshirts,32,Sommer,9.039295614327774,15,33.97,256
A0394,Sweatshirts,33,Sommer,9.622811516371465,14,25.03,326
A0394,Sweatshirts,34,Sommer,15.846372552538577,11,84.58,175
A0394,Sweatshirts,35,Sommer,3.452163676405809,13,32.46,147
A0394,Sweatshirts,36,Herbst,6.797901382411718,12,113.43,327
A0394,Sweatshirts,37,Herbst,10.691060636119975,5,72.77,270
A0394,Sweatshirts,38,Herbst,6.227726036628756,10,96.4,411
A0394,Sweatshirts,39,Herbst,13.025917921935296,7,95.38,413
A0394,Sweatshirts,40,Herbst,18.627557308237172,4,32.72,313
A0394,Sweatshirts,41,Herbst,7.726119680495224,7,89.19,389
A0394,Sweatshirts,42,Herbst,5.613500042717062,9,96.88,412
A0394,Sweatshirts,43,Herbst,15.268166595741217,10,114.18,172
A0394,Sweatshirts,44,Herbst,5.259899175170933,7,55.29,194
A0394,Sweatshirts,45,Herbst,5.126938645778353,7,99.76,435
A0394,Sweatshirts,46,Herbst,14.775348661607586,12,57.41,454
A0394,Sweatshirts,47,Herbst,7.631483888580758,6,46.5,344
A0394,Sweatshirts,48,Herbst,9.833848665648958,8,64.31,298
A0394,Sweatshirts,49,Winter,18.33467258521993,13,84.72,214
A0394,Sweatshirts,50,Winter,16.5211928278,8,90.71,19
A0394,Sweatshirts,51,Winter,17.435806142118235,8,122.08,426
A0394,Sweatshirts,52,Winter,15.586765790341142,15,56.51,104
A0394,Sweatshirts,53,Winter,13.449559986781928,14,69.31,101
A0395,Sweatshirts,1,Winter,12.83219748549312,6,48.8,495
A0395,Sweatshirts,2,Winter,14.998607379077322,7,62.27,194
A0395,Sweatshirts,3,Winter,2.231742279186405,13,129.32,198
A0395,Sweatshirts,4,Winter,13.388297825187637,8,75.71,279
A0395,Sweatshirts,5,Winter,8.20255819752015,8,107.75,27
A0395,Sweatshirts,6,Winter,16.182909158305055,13,89.3,114
A0395,Sweatshirts,7,Winter,7.208976179972538,14,90.33,459
A0395,Sweatshirts,8,Winter,5.820566088957383,15,75.67,255
A0395,Sweatshirts,9,Frühling,11.80133090248467,10,51.74,493
A0395,Sweatshirts,10,Frühling,14.20666315292598,6,25.86,83
A0395,Sweatshirts,11,Frühling,6.3037721174765755,7,39.16,369
A0395,Sweatshirts,12,Frühling,11.634325297459585,9,80.06,22
A0395,Sweatshirts,13,Frühling,14.684450306355364,8,96.12,374
A0395,Sweatshirts,14,Frühling,12.39300916825692,9,76.01,423
A0395,Sweatshirts,15,Frühling,11.335367601190017,8,121.57,38
A0395,Sweatshirts,16,Frühling,3.1198027428824773,5,71.56,246
A0395,Sweatshirts,17,Frühling,2.3404053371301656,11,87.44,53
A0395,Sweatshirts,18,Frühling,8.238698162832499,12,65.62,49
A0395,Sweatshirts,19,Frühling,11.772190027373735,9,92.18,13
A0395,Sweatshirts,20,Frühling,19.410717826952833,14,27.06,104
A0395,Sweatshirts,21,Frühling,10.147161154348582,17,88.19,30
A0395,Sweatshirts,22,Sommer,19.91221250828753,14,106.33,499
A0395,Sweatshirts,23,Sommer,7.00273429497497,10,75.38,342
A0395,Sweatshirts,24,Sommer,7.659996355663899,7,81.55,31
A0395,Sweatshirts,25,Sommer,7.0924867407540315,10,92.02,19
A0395,Sweatshirts,26,Sommer,19.35026324256687,8,72.74,352
A0395,Sweatshirts,27,Sommer,16.45123579804658,7,24.66,459
A0395,Sweatshirts,28,Sommer,6.971368147289254,17,20.0,172
A0395,Sweatshirts,29,Sommer,5.537048963535824,7,109.83,452
A0395,Sweatshirts,30,Sommer,11.36775676479783,4,107.48,44
A0395,Sweatshirts,31,Sommer,14.425435966177599,13,104.01,247
A0395,Sweatshirts,32,Sommer,9.106256823088842,11,110.29,241
A0395,Sweatshirts,33,Sommer,3.825701328020462,11,59.89,96
A0395,Sweatshirts,34,Sommer,10.48109442537241,15,109.32,308
A0395,Sweatshirts,35,Sommer,9.805304337022642,9,39.49,160
A0395,Sweatshirts,36,Herbst,11.936377177600287,12,93.86,417
A0395,Sweatshirts,37,Herbst,17.02573361626495,15,79.28,380
A0395,Sweatshirts,38,Herbst,8.514143413033228,12,123.12,114
A0395,Sweatshirts,39,Herbst,7.3157649397484485,8,85.68,98
A0395,Sweatshirts,40,Herbst,17.315011526092515,10,74.4,34
A0395,Sweatshirts,41,Herbst,11.120581183613073,3,47.2,348
A0395,Sweatshirts,42,Herbst,17.457798364544967,9,40.3,293
A0395,Sweatshirts,43,Herbst,16.941169669000395,16,124.53,304
A0395,Sweatshirts,44,Herbst,16.1784059538186,7,56.91,386
A0395,Sweatshirts,45,Herbst,17.23549411232242,11,33.55,123
A0395,Sweatshirts,46,Herbst,16.348501996295973,12,114.11,433
A0395,Sweatshirts,47,Herbst,16.818654472560517,9,129.85,299
A0395,Sweatshirts,48,Herbst,16.961586923958457,10,111.81,78
A0395,Sweatshirts,49,Winter,8.942890352959289,6,109.11,339
A0395,Sweatshirts,50,Winter,14.880332677106098,14,46.04,271
A0395,Sweatshirts,51,Winter,9.532971891537791,6,29.59,465
A0395,Sweatshirts,52,Winter,7.473671450325817,10,42.98,123
A0395,Sweatshirts,53,Winter,16.271428836785518,13,34.3,335
A0396,Sweatshirts,1,Winter,4.980425184371831,10,86.48,24
A0396,Sweatshirts,2,Winter,17.395317424493484,12,42.08,180
A0396,Sweatshirts,3,Winter,15.978323116282082,8,115.42,172
A0396,Sweatshirts,4,Winter,13.232277157268172,15,22.71,92
A0396,Sweatshirts,5,Winter,18.79232003215205,12,94.94,220
A0396,Sweatshirts,6,Winter,16.390754234120564,14,91.18,115
A0396,Sweatshirts,7,Winter,12.011125429347,4,60.98,446
A0396,Sweatshirts,8,Winter,18.350035712078085,6,25.35,418
A0396,Sweatshirts,9,Frühling,5.435750910068885,17,102.49,302
A0396,Sweatshirts,10,Frühling,15.828838995600218,13,80.29,65
A0396,Sweatshirts,11,Frühling,9.242377652332983,9,65.91,215
A0396,Sweatshirts,12,Frühling,10.21556357245233,9,121.14,234
A0396,Sweatshirts,13,Frühling,13.170335530754198,9,70.27,21
A0396,Sweatshirts,14,Frühling,8.329624056421608,15,84.42,121
A0396,Sweatshirts,15,Frühling,9.79182863290755,11,125.5,323
A0396,Sweatshirts,16,Frühling,16.621103604295925,8,69.39,26
A0396,Sweatshirts,17,Frühling,13.463129427082752,12,20.27,75
A0396,Sweatshirts,18,Frühling,14.69384621251427,7,54.22,99
A0396,Sweatshirts,19,Frühling,15.142854489060587,19,74.27,292
A0396,Sweatshirts,20,Frühling,11.360058621983049,16,92.07,214
A0396,Sweatshirts,21,Frühling,11.211224110588947,6,29.3,364
A0396,Sweatshirts,22,Sommer,19.33886381866435,15,92.68,94
A0396,Sweatshirts,23,Sommer,2.9355446016960958,7,63.12,282
A0396,Sweatshirts,24,Sommer,12.087343666144008,13,56.86,84
A0396,Sweatshirts,25,Sommer,13.700731839597072,8,60.55,205
A0396,Sweatshirts,26,Sommer,5.031523898345356,12,102.91,464
A0396,Sweatshirts,27,Sommer,5.89730863306216,5,29.87,308
A0396,Sweatshirts,28,Sommer,8.844299181432584,14,74.66,436
A0396,Sweatshirts,29,Sommer,6.965040271902609,14,98.14,172
A0396,Sweatshirts,30,Sommer,4.109596612356114,13,124.91,378
A0396,Sweatshirts,31,Sommer,18.632248487049516,10,23.58,233
A0396,Sweatshirts,32,Sommer,2.892343206640152,10,58.76,77
A0396,Sweatshirts,33,Sommer,13.86724153466193,5,48.75,184
A0396,Sweatshirts,34,Sommer,12.415564263983219,9,121.76,209
A0396,Sweatshirts,35,Sommer,8.714154808808305,10,76.15,101
A0396,Sweatshirts,36,Herbst,5.502348356656282,12,114.28,110
A0396,Sweatshirts,37,Herbst,12.495387266664327,9,62.69,68
A0396,Sweatshirts,38,Herbst,8.594030834546711,7,58.36,305
A0396,Sweatshirts,39,Herbst,4.400565663921819,10,104.38,267
A0396,Sweatshirts,40,Herbst,17.383199755317545,11,126.76,315
A0396,Sweatshirts,41,Herbst,7.994982269727496,9,59.23,108
A0396,Sweatshirts,42,Herbst,9.091452296341862,9,79.17,131
A0396,Sweatshirts,43,Herbst,5.933080347304648,12,49.44,225
A0396,Sweatshirts,44,Herbst,12.196311824534217,19,101.88,20
A0396,Sweatshirts,45,Herbst,18.420092699068395,7,36.98,318
A0396,Sweatshirts,46,Herbst,6.924359351003302,9,92.21,306
A0396,Sweatshirts,47,Herbst,2.277918786881007,8,55.33,444
A0396,Sweatshirts,48,Herbst,7.578013583018047,13,61.38,14
A0396,Sweatshirts,49,Winter,19.08353892085983,7,92.41,120
A0396,Sweatshirts,50,Winter,10.585834549184941,14,99.16,159
A0396,Sweatshirts,51,Winter,13.406654741898556,3,99.68,402
A0396,Sweatshirts,52,Winter,13.474802957602481,10,54.82,273
A0396,Sweatshirts,53,Winter,17.69157406614594,7,21.17,432
A0397,Sweatshirts,1,Winter,12.53862808221783,9,35.66,400
A0397,Sweatshirts,2,Winter,16.790391172702325,5,122.56,276
A0397,Sweatshirts,3,Winter,18.070099215640354,11,86.92,382
A0397,Sweatshirts,4,Winter,5.1878231926714236,13,92.4,243
A0397,Sweatshirts,5,Winter,19.204216355296317,10,119.2,451
A0397,Sweatshirts,6,Winter,9.247754019151499,11,77.91,279
A0397,Sweatshirts,7,Winter,13.811681369400294,12,28.37,104
A0397,Sweatshirts,8,Winter,3.9519430133284743,3,29.51,110
A0397,Sweatshirts,9,Frühling,15.945934709811723,7,26.78,284
A0397,Sweatshirts,10,Frühling,12.977419002370583,6,46.06,49
A0397,Sweatshirts,11,Frühling,5.836625372856167,7,46.23,442
A0397,Sweatshirts,12,Frühling,2.7644200340705103,12,117.09,485
A0397,Sweatshirts,13,Frühling,11.765445867366548,13,66.95,194
A0397,Sweatshirts,14,Frühling,8.066051348600245,12,42.11,179
A0397,Sweatshirts,15,Frühling,10.121356003886305,9,41.8,93
A0397,Sweatshirts,16,Frühling,4.045216298758688,5,80.1,358
A0397,Sweatshirts,17,Frühling,5.322130037958703,10,69.64,248
A0397,Sweatshirts,18,Frühling,14.650409063885851,6,93.82,60
A0397,Sweatshirts,19,Frühling,5.888377140533422,12,106.43,154
A0397,Sweatshirts,20,Frühling,18.210849521224276,10,79.19,253
A0397,Sweatshirts,21,Frühling,7.815231651311105,11,58.6,147
A0397,Sweatshirts,22,Sommer,13.55499354612269,10,122.03,303
A0397,Sweatshirts,23,Sommer,8.327005097666552,15,29.68,308
A0397,Sweatshirts,24,Sommer,17.30152533339992,12,100.5,470
A0397,Sweatshirts,25,Sommer,13.348915091372373,9,34.95,347
A0397,Sweatshirts,26,Sommer,19.740460566194855,9,55.93,242
A0397,Sweatshirts,27,Sommer,5.511578055213026,14,106.33,329
A0397,Sweatshirts,28,Sommer,2.3705227018921593,10,92.57,21
A0397,Sweatshirts,29,Sommer,5.012570420363068,8,44.87,498
A0397,Sweatshirts,30,Sommer,11.03924797803803,15,121.61,228
A0397,Sweatshirts,31,Sommer,9.421101985710067,11,93.68,193
A0397,Sweatshirts,32,Sommer,12.96458520188115,14,33.14,336
A0397,Sweatshirts,33,Sommer,13.198951161215085,10,75.87,250
A0397,Sweatshirts,34,Sommer,8.060581817048003,13,101.06,455
A0397,Sweatshirts,35,Sommer,4.804452262009211,9,88.03,85
A0397,Sweatshirts,36,Herbst,15.956686661649293,11,50.3,118
A0397,Sweatshirts,37,Herbst,3.7267524509359435,9,23.31,399
